date,code,value
2011-12-01,LA,9.8
2012-12-01,LA,9.4
2013-12-01,LA,9.0
2014-12-01,LA,7.1
2015-12-01,LA,7.0
2016-12-01,LA,7.1
2017-12-01,LA,7.8
2018-12-01,LA,8.1
2019-12-01,LA,8.6
2020-12-01,LA,9.3
2021-12-01,LA,8.6
2022-12-01,LA,8.2
2023-12-01,LA,11.0
2024-12-01,LA,12.9
2025-12-01,LA,14.2
2003-12-01,MA,7.6
2004-12-01,MA,7.5
2005-12-01,MA,7.0
2006-12-01,MA,8.6
2007-12-01,MA,8.8
2008-12-01,MA,9.1
2009-12-01,MA,11.8
2010-12-01,MA,12.3
2011-12-01,MA,10.6
2012-12-01,MA,10.1
2013-12-01,MA,9.5
2014-12-01,MA,6.9
2015-12-01,MA,7.1
2016-12-01,MA,6.4
2017-12-01,MA,6.6
2018-12-01,MA,6.6
2019-12-01,MA,7.2
2020-12-01,MA,8.6
2021-12-01,MA,7.3
2022-12-01,MA,6.6
2023-12-01,MA,8.4
2024-12-01,MA,9.6
2025-12-01,MA,10.3
2003-12-01,MD,8.2
2004-12-01,MD,7.6
2005-12-01,MD,7.1
2006-12-01,MD,7.7
2007-12-01,MD,7.3
2008-12-01,MD,8.2
2009-12-01,MD,10.8
2010-12-01,MD,10.5
2011-12-01,MD,9.0
2012-12-01,MD,8.5
2013-12-01,MD,7.9
2014-12-01,MD,6.3
2015-12-01,MD,6.8
2016-12-01,MD,6.3
2017-12-01,MD,6.8
2018-12-01,MD,7.0
2019-12-01,MD,7.4
2020-12-01,MD,8.3
2021-12-01,MD,7.6
2022-12-01,MD,6.9
2023-12-01,MD,8.9
2024-12-01,MD,10.4
2025-12-01,MD,11.7
2003-12-01,ME,7.8
2004-12-01,ME,8.3
2005-12-01,ME,7.5
2006-12-01,ME,9.4
2007-12-01,ME,9.4
2008-12-01,ME,8.7
2009-12-01,ME,11.3
2010-12-01,ME,11.6
2011-12-01,ME,10.1
2012-12-01,ME,9.5
2013-12-01,ME,9.1
2014-12-01,ME,6.9
2015-12-01,ME,7.2
2016-12-01,ME,6.5
2017-12-01,ME,6.4
2018-12-01,ME,5.9
2019-12-01,ME,6.2
2020-12-01,ME,6.8
2021-12-01,ME,6.4
2022-12-01,ME,5.8
2023-12-01,ME,7.4
2024-12-01,ME,8.8
2025-12-01,ME,9.8
2003-12-01,MI,8.0
2004-12-01,MI,7.9
2005-12-01,MI,7.5
2006-12-01,MI,9.3
2007-12-01,MI,9.5
2008-12-01,MI,9.7
2009-12-01,MI,12.5
2010-12-01,MI,12.5
2011-12-01,MI,10.0
2012-12-01,MI,9.5
2013-12-01,MI,8.6
2014-12-01,MI,6.7
2015-12-01,MI,6.6
2016-12-01,MI,6.4
2017-12-01,MI,6.4
2018-12-01,MI,6.3
2019-12-01,MI,6.9
2020-12-01,MI,7.8
2021-12-01,MI,6.8
2022-12-01,MI,6.6
2023-12-01,MI,8.9
2024-12-01,MI,10.5
2025-12-01,MI,11.3
2003-12-01,MN,5.9
2004-12-01,MN,5.8
2005-12-01,MN,5.5
2006-12-01,MN,6.7
2007-12-01,MN,7.2
2008-12-01,MN,7.7
2009-12-01,MN,9.9
2010-12-01,MN,10.2
2011-12-01,MN,8.2
2012-12-01,MN,7.4
2013-12-01,MN,6.7
2014-12-01,MN,5.4
2015-12-01,MN,5.5
2016-12-01,MN,5.2
2017-12-01,MN,5.6
2018-12-01,MN,5.8
2019-12-01,MN,6.1
2020-12-01,MN,6.7
2021-12-01,MN,5.8
2022-12-01,MN,5.4
2023-12-01,MN,6.7
2024-12-01,MN,7.9
2025-12-01,MN,8.6
2003-12-01,MO,9.2
2004-12-01,MO,9.2
2005-12-01,MO,8.4
2006-12-01,MO,9.9
2007-12-01,MO,9.3
2008-12-01,MO,9.3
2009-12-01,MO,11.4
2010-12-01,MO,11.8
2011-12-01,MO,9.9
2012-12-01,MO,9.2
2013-12-01,MO,8.7
2014-12-01,MO,7.1
2015-12-01,MO,7.3
2016-12-01,MO,7.1
2017-12-01,MO,7.3
2018-12-01,MO,7.1
2019-12-01,MO,7.7
2020-12-01,MO,8.5
2021-12-01,MO,7.7
2022-12-01,MO,7.1
2023-12-01,MO,9.0
2024-12-01,MO,10.7
2025-12-01,MO,11.3
2003-12-01,MS,13.1
2004-12-01,MS,13.0
2005-12-01,MS,13.4
2006-12-01,MS,14.8
2007-12-01,MS,13.2
2008-12-01,MS,12.1
2009-12-01,MS,13.1
2010-12-01,MS,11.8
2011-12-01,MS,9.9
2012-12-01,MS,9.2
2013-12-01,MS,8.1
2014-12-01,MS,6.6
2015-12-01,MS,6.9
2016-12-01,MS,7.0
2017-12-01,MS,7.4
2018-12-01,MS,8.4
2019-12-01,MS,9.5
2020-12-01,MS,9.7
2021-12-01,MS,8.8
2022-12-01,MS,8.4
2023-12-01,MS,10.6
2024-12-01,MS,12.5
2025-12-01,MS,13.4
2003-12-01,MT,7.9
2004-12-01,MT,8.7
2005-12-01,MT,7.8
2006-12-01,MT,8.1
2007-12-01,MT,7.8
2008-12-01,MT,8.2
2009-12-01,MT,12.1
2010-12-01,MT,11.6
2011-12-01,MT,9.2
2012-12-01,MT,8.8
2013-12-01,MT,7.8
2014-12-01,MT,6.8
2015-12-01,MT,6.5
2016-12-01,MT,6.2
2017-12-01,MT,6.0
2018-12-01,MT,6.3
2019-12-01,MT,7.0
2020-12-01,MT,7.6
2021-12-01,MT,6.7
2022-12-01,MT,5.8
2023-12-01,MT,7.2
2024-12-01,MT,8.7
2025-12-01,MT,9.8
2003-12-01,NC,9.6
2004-12-01,NC,9.8
2005-12-01,NC,9.7
2006-12-01,NC,10.8
2007-12-01,NC,9.5
2008-12-01,NC,8.9
2009-12-01,NC,10.5
2010-12-01,NC,11.2
2011-12-01,NC,10.2
2012-12-01,NC,10.4
2013-12-01,NC,9.6
2014-12-01,NC,7.2
2015-12-01,NC,7.8
2016-12-01,NC,7.4
2017-12-01,NC,7.4
2018-12-01,NC,7.7
2019-12-01,NC,8.2
2020-12-01,NC,9.1
2021-12-01,NC,8.2
2022-12-01,NC,7.8
2023-12-01,NC,9.6
2024-12-01,NC,11.3
2025-12-01,NC,12.5
2003-12-01,ND,5.9
2004-12-01,ND,6.4
2005-12-01,ND,5.9
2006-12-01,ND,6.8
2007-12-01,ND,6.1
2008-12-01,ND,5.4
2009-12-01,ND,6.4
2010-12-01,ND,7.4
2011-12-01,ND,5.7
2012-12-01,ND,4.2
2013-12-01,ND,4.4
2014-12-01,ND,3.6
2015-12-01,ND,3.9
2016-12-01,ND,4.2
2017-12-01,ND,5.1
2018-12-01,ND,4.7
2019-12-01,ND,5.6
2020-12-01,ND,6.4
2021-12-01,ND,6.0
2022-12-01,ND,5.7
2023-12-01,ND,7.3
2024-12-01,ND,8.1
2025-12-01,ND,9.0
2003-12-01,NE,7.4
2004-12-01,NE,7.3
2005-12-01,NE,6.7
2006-12-01,NE,7.4
2007-12-01,NE,7.6
2008-12-01,NE,7.0
2009-12-01,NE,7.9
2010-12-01,NE,8.3
2011-12-01,NE,6.8
2012-12-01,NE,6.2
2013-12-01,NE,5.7
2014-12-01,NE,4.6
2015-12-01,NE,4.8
2016-12-01,NE,4.8
2017-12-01,NE,5.1
2018-12-01,NE,5.5
2019-12-01,NE,6.7
2020-12-01,NE,7.5
2021-12-01,NE,6.7
2022-12-01,NE,6.1
2023-12-01,NE,7.7
2024-12-01,NE,9.2
2025-12-01,NE,9.8
2003-12-01,NH,7.0
2004-12-01,NH,6.4
2005-12-01,NH,6.2
2006-12-01,NH,7.8
2007-12-01,NH,8.6
2008-12-01,NH,8.9
2009-12-01,NH,11.6
2010-12-01,NH,11.5
2011-12-01,NH,10.4
2012-12-01,NH,9.6
2013-12-01,NH,8.7
2014-12-01,NH,6.6
2015-12-01,NH,6.8
2016-12-01,NH,6.1
2017-12-01,NH,6.1
2018-12-01,NH,5.8
2019-12-01,NH,6.6
2020-12-01,NH,7.5
2021-12-01,NH,6.6
2022-12-01,NH,5.7
2023-12-01,NH,7.9
2024-12-01,NH,8.9
2025-12-01,NH,9.8
2003-12-01,NJ,7.8
2004-12-01,NJ,7.4
2005-12-01,NJ,6.9
2006-12-01,NJ,7.8
2007-12-01,NJ,7.8
2008-12-01,NJ,8.4
2009-12-01,NJ,11.1
2010-12-01,NJ,11.6
2011-12-01,NJ,10.2
2012-12-01,NJ,9.7
2013-12-01,NJ,9.1
2014-12-01,NJ,7.2
2015-12-01,NJ,7.7
2016-12-01,NJ,7.2
2017-12-01,NJ,7.3
2018-12-01,NJ,7.3
2019-12-01,NJ,7.5
2020-12-01,NJ,8.4
2021-12-01,NJ,7.4
2022-12-01,NJ,6.7
2023-12-01,NJ,8.9
2024-12-01,NJ,10.4
2025-12-01,NJ,11.4
2003-12-01,NM,9.7
2004-12-01,NM,9.2
2005-12-01,NM,8.6
2006-12-01,NM,10.2
2007-12-01,NM,9.2
2008-12-01,NM,8.8
2009-12-01,NM,10.7
2010-12-01,NM,11.8
2011-12-01,NM,9.9
2012-12-01,NM,9.5
2013-12-01,NM,9.1
2014-12-01,NM,7.5
2015-12-01,NM,8.6
2016-12-01,NM,8.3
2017-12-01,NM,9.0
2018-12-01,NM,8.9
2019-12-01,NM,9.0
2020-12-01,NM,9.8
2021-12-01,NM,9.1
2022-12-01,NM,8.1
2023-12-01,NM,9.8
2024-12-01,NM,10.6
2025-12-01,NM,11.9
2003-12-01,NV,11.4
2004-12-01,NV,11.0
2005-12-01,NV,9.8
2006-12-01,NV,11.4
2007-12-01,NV,11.5
2008-12-01,NV,14.3
2009-12-01,NV,20.8
2010-12-01,NV,22.4
2011-12-01,NV,19.5
2012-12-01,NV,16.6
2013-12-01,NV,14.9
2014-12-01,NV,10.7
2015-12-01,NV,10.9
2016-12-01,NV,9.9
2017-12-01,NV,10.8
2018-12-01,NV,10.4
2019-12-01,NV,11.5
2020-12-01,NV,13.3
2021-12-01,NV,12.0
2022-12-01,NV,10.5
2023-12-01,NV,12.9
2024-12-01,NV,14.5
2025-12-01,NV,16.3
2003-12-01,NY,9.9
2004-12-01,NY,9.3
2005-12-01,NY,8.3
2006-12-01,NY,9.3
